"annotation_id","annotator","color","created_at","id","image","lead_time","lighting","model","updated_at","year_3","year_s","year_x","year_y"
567,"1","Green","2026-02-05T13:22:30.401666Z",1094,"/data/local-files/?d=Users/jorosberg/OneDrive%20-%20H%C3%B8gskulen%20p%C3%A5%20Vestlandet/Johannes%20Kaste%27s%20files%20-%20Dat191-shared/Datasett/John-Oscar/labeling/IMG_1161.jpeg",7.198,"Dark","X","2026-02-05T13:22:30.401693Z","","","2016–2020",""
566,"1","Green","2026-02-05T13:22:17.856796Z",1095,"/data/local-files/?d=Users/jorosberg/OneDrive%20-%20H%C3%B8gskulen%20p%C3%A5%20Vestlandet/Johannes%20Kaste%27s%20files%20-%20Dat191-shared/Datasett/John-Oscar/labeling/IMG_1162.jpeg",12.107,"Dark","X","2026-02-05T13:22:17.856815Z","","","2016–2020",""
565,"1","Green","2026-02-05T13:22:04.269164Z",1096,"/data/local-files/?d=Users/jorosberg/OneDrive%20-%20H%C3%B8gskulen%20p%C3%A5%20Vestlandet/Johannes%20Kaste%27s%20files%20-%20Dat191-shared/Datasett/John-Oscar/labeling/IMG_1163.jpeg",8.706,"Dark","X","2026-02-05T13:22:04.269187Z","","","2016–2020",""
564,"1","White","2026-02-05T13:21:54.328908Z",1097,"/data/local-files/?d=Users/jorosberg/OneDrive%20-%20H%C3%B8gskulen%20p%C3%A5%20Vestlandet/Johannes%20Kaste%27s%20files%20-%20Dat191-shared/Datasett/John-Oscar/labeling/IMG_1164.jpeg",5.68,"Dark","3","2026-02-05T13:21:54.328926Z","2017–2023","","",""
563,"1","White","2026-02-05T13:21:45.468007Z",1098,"/data/local-files/?d=Users/jorosberg/OneDrive%20-%20H%C3%B8gskulen%20p%C3%A5%20Vestlandet/Johannes%20Kaste%27s%20files%20-%20Dat191-shared/Datasett/John-Oscar/labeling/IMG_1165.jpeg",6.813,"Dark","3","2026-02-05T13:21:45.468026Z","2017–2023","","",""
562,"1","Black/Dark gray","2026-02-05T13:21:37.581293Z",1099,"/data/local-files/?d=Users/jorosberg/OneDrive%20-%20H%C3%B8gskulen%20p%C3%A5%20Vestlandet/Johannes%20Kaste%27s%20files%20-%20Dat191-shared/Datasett/John-Oscar/labeling/IMG_1166.jpeg",6.109,"Dark","S","2026-02-05T13:21:37.581314Z","","2016–2020","",""
561,"1","Black/Dark gray","2026-02-05T13:21:30.444107Z",1100,"/data/local-files/?d=Users/jorosberg/OneDrive%20-%20H%C3%B8gskulen%20p%C3%A5%20Vestlandet/Johannes%20Kaste%27s%20files%20-%20Dat191-shared/Datasett/John-Oscar/labeling/IMG_1167.jpeg",7.931,"Dark","S","2026-02-05T13:21:30.444129Z","","2016–2020","",""
560,"1","Black/Dark gray","2026-02-05T13:21:20.779799Z",1101,"/data/local-files/?d=Users/jorosberg/OneDrive%20-%20H%C3%B8gskulen%20p%C3%A5%20Vestlandet/Johannes%20Kaste%27s%20files%20-%20Dat191-shared/Datasett/John-Oscar/labeling/IMG_1168.jpeg",13.169,"Dark","S","2026-02-05T13:21:20.779816Z","","2016–2020","",""
559,"1","Black/Dark gray","2026-02-05T13:21:06.523235Z",1102,"/data/local-files/?d=Users/jorosberg/OneDrive%20-%20H%C3%B8gskulen%20p%C3%A5%20Vestlandet/Johannes%20Kaste%27s%20files%20-%20Dat191-shared/Datasett/John-Oscar/labeling/IMG_1174.jpeg",4.575,"Dark","3","2026-02-05T13:21:06.523254Z","2024–nå","","",""
558,"1","Black/Dark gray","2026-02-05T13:21:00.706301Z",1103,"/data/local-files/?d=Users/jorosberg/OneDrive%20-%20H%C3%B8gskulen%20p%C3%A5%20Vestlandet/Johannes%20Kaste%27s%20files%20-%20Dat191-shared/Datasett/John-Oscar/labeling/IMG_1175.jpeg",7.676,"Dark","3","2026-02-05T13:21:00.706322Z","2024–nå","","",""
557,"1","White","2026-02-05T13:20:51.959053Z",1104,"/data/local-files/?d=Users/jorosberg/OneDrive%20-%20H%C3%B8gskulen%20p%C3%A5%20Vestlandet/Johannes%20Kaste%27s%20files%20-%20Dat191-shared/Datasett/John-Oscar/labeling/IMG_1178.jpeg",3.683,"Dark","Y","2026-02-05T13:20:51.959076Z","","","","2020–2024"
556,"1","White","2026-02-05T13:20:47.140671Z",1105,"/data/local-files/?d=Users/jorosberg/OneDrive%20-%20H%C3%B8gskulen%20p%C3%A5%20Vestlandet/Johannes%20Kaste%27s%20files%20-%20Dat191-shared/Datasett/John-Oscar/labeling/IMG_1179.jpeg",4.466,"Dark","Y","2026-02-05T13:20:47.140691Z","","","","2020–2024"
555,"1","White","2026-02-05T13:20:40.378999Z",1106,"/data/local-files/?d=Users/jorosberg/OneDrive%20-%20H%C3%B8gskulen%20p%C3%A5%20Vestlandet/Johannes%20Kaste%27s%20files%20-%20Dat191-shared/Datasett/John-Oscar/labeling/IMG_1180.jpeg",3.915,"Dark","Y","2026-02-05T13:20:40.379011Z","","","","2020–2024"
554,"1","Black/Dark gray","2026-02-05T13:20:35.366612Z",1107,"/data/local-files/?d=Users/jorosberg/OneDrive%20-%20H%C3%B8gskulen%20p%C3%A5%20Vestlandet/Johannes%20Kaste%27s%20files%20-%20Dat191-shared/Datasett/John-Oscar/labeling/IMG_1182.jpeg",4.022,"Dark","Y","2026-02-05T13:20:35.366628Z","","","","2020–2024"
553,"1","Light gray/Silver","2026-02-05T13:20:30.182272Z",1108,"/data/local-files/?d=Users/jorosberg/OneDrive%20-%20H%C3%B8gskulen%20p%C3%A5%20Vestlandet/Johannes%20Kaste%27s%20files%20-%20Dat191-shared/Datasett/John-Oscar/labeling/IMG_1183.jpeg",9.184,"Dark","Y","2026-02-05T13:20:30.182283Z","","","","2020–2024"
552,"1","White","2026-02-05T13:20:19.684784Z",1109,"/data/local-files/?d=Users/jorosberg/OneDrive%20-%20H%C3%B8gskulen%20p%C3%A5%20Vestlandet/Johannes%20Kaste%27s%20files%20-%20Dat191-shared/Datasett/John-Oscar/labeling/IMG_1188.jpeg",5.065,"Dark","3","2026-02-05T13:20:19.684805Z","2024–nå","","",""
551,"1","White","2026-02-05T13:20:13.332439Z",1110,"/data/local-files/?d=Users/jorosberg/OneDrive%20-%20H%C3%B8gskulen%20p%C3%A5%20Vestlandet/Johannes%20Kaste%27s%20files%20-%20Dat191-shared/Datasett/John-Oscar/labeling/IMG_1189.jpeg",5.91,"Dark","3","2026-02-05T13:20:13.332459Z","2024–nå","","",""
550,"1","Black/Dark gray","2026-02-05T13:20:06.246333Z",1111,"/data/local-files/?d=Users/jorosberg/OneDrive%20-%20H%C3%B8gskulen%20p%C3%A5%20Vestlandet/Johannes%20Kaste%27s%20files%20-%20Dat191-shared/Datasett/John-Oscar/labeling/IMG_1190.jpeg",4.231,"Dark","Y","2026-02-05T13:20:06.246345Z","","","","2020–2024"
549,"1","Blue","2026-02-05T13:20:00.746466Z",1112,"/data/local-files/?d=Users/jorosberg/OneDrive%20-%20H%C3%B8gskulen%20p%C3%A5%20Vestlandet/Johannes%20Kaste%27s%20files%20-%20Dat191-shared/Datasett/John-Oscar/labeling/IMG_1191.jpeg",6.285,"Dark","Y","2026-02-05T13:20:00.746478Z","","","","2025-nå"
548,"1","Blue","2026-02-05T13:19:52.261837Z",1113,"/data/local-files/?d=Users/jorosberg/OneDrive%20-%20H%C3%B8gskulen%20p%C3%A5%20Vestlandet/Johannes%20Kaste%27s%20files%20-%20Dat191-shared/Datasett/John-Oscar/labeling/IMG_1192.jpeg",6.299,"Dark","Y","2026-02-05T13:19:52.261849Z","","","","2025-nå"
547,"1","Blue","2026-02-05T13:19:44.720772Z",1114,"/data/local-files/?d=Users/jorosberg/OneDrive%20-%20H%C3%B8gskulen%20p%C3%A5%20Vestlandet/Johannes%20Kaste%27s%20files%20-%20Dat191-shared/Datasett/John-Oscar/labeling/IMG_1193.jpeg",5.637,"Dark","Y","2026-02-05T13:19:44.720786Z","","","","2025-nå"
546,"1","Blue","2026-02-05T13:19:38.100801Z",1115,"/data/local-files/?d=Users/jorosberg/OneDrive%20-%20H%C3%B8gskulen%20p%C3%A5%20Vestlandet/Johannes%20Kaste%27s%20files%20-%20Dat191-shared/Datasett/John-Oscar/labeling/IMG_1194.jpeg",6.471,"Dark","Y","2026-02-05T13:19:38.100812Z","","","","2025-nå"
545,"1","White","2026-02-05T13:19:30.390188Z",1116,"/data/local-files/?d=Users/jorosberg/OneDrive%20-%20H%C3%B8gskulen%20p%C3%A5%20Vestlandet/Johannes%20Kaste%27s%20files%20-%20Dat191-shared/Datasett/John-Oscar/labeling/IMG_1195.jpeg",4.661,"Dark","Y","2026-02-05T13:19:30.390202Z","","","","2020–2024"
544,"1","White","2026-02-05T13:19:23.906906Z",1117,"/data/local-files/?d=Users/jorosberg/OneDrive%20-%20H%C3%B8gskulen%20p%C3%A5%20Vestlandet/Johannes%20Kaste%27s%20files%20-%20Dat191-shared/Datasett/John-Oscar/labeling/IMG_1196.jpeg",9.483,"Dark","Y","2026-02-05T13:19:23.906918Z","","","","2020–2024"
543,"1","Black/Dark gray","2026-02-05T13:19:13.109178Z",1118,"/data/local-files/?d=Users/jorosberg/OneDrive%20-%20H%C3%B8gskulen%20p%C3%A5%20Vestlandet/Johannes%20Kaste%27s%20files%20-%20Dat191-shared/Datasett/John-Oscar/labeling/IMG_1197.jpeg",5.703,"Dark","3","2026-02-05T13:19:13.109191Z","2017–2023","","",""
542,"1","Black/Dark gray","2026-02-05T13:19:06.292865Z",1119,"/data/local-files/?d=Users/jorosberg/OneDrive%20-%20H%C3%B8gskulen%20p%C3%A5%20Vestlandet/Johannes%20Kaste%27s%20files%20-%20Dat191-shared/Datasett/John-Oscar/labeling/IMG_1198.jpeg",41.302,"Dark","3","2026-02-05T13:19:06.292884Z","2017–2023","","",""
541,"1","Black/Dark gray","2026-02-05T13:18:23.872556Z",1120,"/data/local-files/?d=Users/jorosberg/OneDrive%20-%20H%C3%B8gskulen%20p%C3%A5%20Vestlandet/Johannes%20Kaste%27s%20files%20-%20Dat191-shared/Datasett/John-Oscar/labeling/IMG_1199.jpeg",7.996,"Dark","Y","2026-02-05T13:18:23.872578Z","","","","2025-nå"
540,"1","Black/Dark gray","2026-02-05T13:18:14.647253Z",1121,"/data/local-files/?d=Users/jorosberg/OneDrive%20-%20H%C3%B8gskulen%20p%C3%A5%20Vestlandet/Johannes%20Kaste%27s%20files%20-%20Dat191-shared/Datasett/John-Oscar/labeling/IMG_1200.jpeg",4.509,"Dark","Y","2026-02-05T13:18:14.647266Z","","","","2025-nå"
539,"1","White","2026-02-05T13:18:09.019759Z",1122,"/data/local-files/?d=Users/jorosberg/OneDrive%20-%20H%C3%B8gskulen%20p%C3%A5%20Vestlandet/Johannes%20Kaste%27s%20files%20-%20Dat191-shared/Datasett/John-Oscar/labeling/IMG_1201.jpeg",4.97,"Dark","3","2026-02-05T13:18:09.019777Z","2024–nå","","",""
538,"1","White","2026-02-05T13:18:02.827152Z",1123,"/data/local-files/?d=Users/jorosberg/OneDrive%20-%20H%C3%B8gskulen%20p%C3%A5%20Vestlandet/Johannes%20Kaste%27s%20files%20-%20Dat191-shared/Datasett/John-Oscar/labeling/IMG_1202.jpeg",7.621,"Dark","3","2026-02-05T13:18:02.827164Z","2024–nå","","",""
537,"1","White","2026-02-05T13:17:48.036302Z",1124,"/data/local-files/?d=Users/jorosberg/OneDrive%20-%20H%C3%B8gskulen%20p%C3%A5%20Vestlandet/Johannes%20Kaste%27s%20files%20-%20Dat191-shared/Datasett/John-Oscar/labeling/IMG_1203.jpeg",8.825,"Dark","Y","2026-02-05T13:17:53.925354Z","","","","2020–2024"
536,"1","White","2026-02-05T13:17:39.803683Z",1125,"/data/local-files/?d=Users/jorosberg/OneDrive%20-%20H%C3%B8gskulen%20p%C3%A5%20Vestlandet/Johannes%20Kaste%27s%20files%20-%20Dat191-shared/Datasett/John-Oscar/labeling/IMG_1204.jpeg",5.2,"Dark","Y","2026-02-05T13:17:39.803704Z","","","","2020–2024"
535,"1","White","2026-02-05T13:17:33.404142Z",1126,"/data/local-files/?d=Users/jorosberg/OneDrive%20-%20H%C3%B8gskulen%20p%C3%A5%20Vestlandet/Johannes%20Kaste%27s%20files%20-%20Dat191-shared/Datasett/John-Oscar/labeling/IMG_1205.jpeg",4.408,"Dark","Y","2026-02-05T13:17:33.404160Z","","","","2020–2024"
534,"1","White","2026-02-05T13:17:27.758859Z",1127,"/data/local-files/?d=Users/jorosberg/OneDrive%20-%20H%C3%B8gskulen%20p%C3%A5%20Vestlandet/Johannes%20Kaste%27s%20files%20-%20Dat191-shared/Datasett/John-Oscar/labeling/IMG_1214.jpeg",6.171,"Dark","3","2026-02-05T13:17:27.758882Z","2024–nå","","",""
533,"1","White","2026-02-05T13:17:18.463108Z",1128,"/data/local-files/?d=Users/jorosberg/OneDrive%20-%20H%C3%B8gskulen%20p%C3%A5%20Vestlandet/Johannes%20Kaste%27s%20files%20-%20Dat191-shared/Datasett/John-Oscar/labeling/IMG_1215.jpeg",6.448,"Dark","3","2026-02-05T13:17:18.463129Z","2024–nå","","",""
532,"1","Black/Dark gray","2026-02-05T13:17:11.068244Z",1129,"/data/local-files/?d=Users/jorosberg/OneDrive%20-%20H%C3%B8gskulen%20p%C3%A5%20Vestlandet/Johannes%20Kaste%27s%20files%20-%20Dat191-shared/Datasett/John-Oscar/labeling/IMG_1216.jpeg",3.054,"Dark","Y","2026-02-05T13:17:11.068261Z","","","","2020–2024"
531,"1","Black/Dark gray","2026-02-05T13:17:06.940235Z",1130,"/data/local-files/?d=Users/jorosberg/OneDrive%20-%20H%C3%B8gskulen%20p%C3%A5%20Vestlandet/Johannes%20Kaste%27s%20files%20-%20Dat191-shared/Datasett/John-Oscar/labeling/IMG_1217.jpeg",3.781,"Dark","Y","2026-02-05T13:17:06.940257Z","","","","2020–2024"
530,"1","Black/Dark gray","2026-02-05T13:17:01.539475Z",1131,"/data/local-files/?d=Users/jorosberg/OneDrive%20-%20H%C3%B8gskulen%20p%C3%A5%20Vestlandet/Johannes%20Kaste%27s%20files%20-%20Dat191-shared/Datasett/John-Oscar/labeling/IMG_1218.jpeg",11.638,"Dark","Y","2026-02-05T13:17:01.539501Z","","","","2020–2024"
529,"1","White","2026-02-05T13:16:48.771651Z",1132,"/data/local-files/?d=Users/jorosberg/OneDrive%20-%20H%C3%B8gskulen%20p%C3%A5%20Vestlandet/Johannes%20Kaste%27s%20files%20-%20Dat191-shared/Datasett/John-Oscar/labeling/IMG_1222.jpeg",3.46,"Dark","Y","2026-02-05T13:16:48.771665Z","","","","2020–2024"
528,"1","Black/Dark gray","2026-02-05T13:16:44.046539Z",1133,"/data/local-files/?d=Users/jorosberg/OneDrive%20-%20H%C3%B8gskulen%20p%C3%A5%20Vestlandet/Johannes%20Kaste%27s%20files%20-%20Dat191-shared/Datasett/John-Oscar/labeling/IMG_1223.jpeg",5.183,"Dark","3","2026-02-05T13:16:44.046565Z","2024–nå","","",""
527,"1","Black/Dark gray","2026-02-05T13:16:36.728595Z",1134,"/data/local-files/?d=Users/jorosberg/OneDrive%20-%20H%C3%B8gskulen%20p%C3%A5%20Vestlandet/Johannes%20Kaste%27s%20files%20-%20Dat191-shared/Datasett/John-Oscar/labeling/IMG_1224.jpeg",5.296,"Dark","3","2026-02-05T13:16:36.728615Z","2024–nå","","",""
526,"1","Black/Dark gray","2026-02-05T13:16:30.427563Z",1135,"/data/local-files/?d=Users/jorosberg/OneDrive%20-%20H%C3%B8gskulen%20p%C3%A5%20Vestlandet/Johannes%20Kaste%27s%20files%20-%20Dat191-shared/Datasett/John-Oscar/labeling/IMG_1225.jpeg",3.973,"Dark","3","2026-02-05T13:16:30.427585Z","2024–nå","","",""
525,"1","Black/Dark gray","2026-02-05T13:16:25.294244Z",1136,"/data/local-files/?d=Users/jorosberg/OneDrive%20-%20H%C3%B8gskulen%20p%C3%A5%20Vestlandet/Johannes%20Kaste%27s%20files%20-%20Dat191-shared/Datasett/John-Oscar/labeling/IMG_1230.jpeg",4.034,"Dark","Y","2026-02-05T13:16:25.294268Z","","","","2025-nå"
524,"1","Black/Dark gray","2026-02-05T13:16:19.713967Z",1137,"/data/local-files/?d=Users/jorosberg/OneDrive%20-%20H%C3%B8gskulen%20p%C3%A5%20Vestlandet/Johannes%20Kaste%27s%20files%20-%20Dat191-shared/Datasett/John-Oscar/labeling/IMG_1232.jpeg",12.914,"Dark","Y","2026-02-05T13:16:19.713980Z","","","","2020–2024"
523,"1","Black/Dark gray","2026-02-05T13:15:43.810316Z",1138,"/data/local-files/?d=Users/jorosberg/OneDrive%20-%20H%C3%B8gskulen%20p%C3%A5%20Vestlandet/Johannes%20Kaste%27s%20files%20-%20Dat191-shared/Datasett/John-Oscar/labeling/IMG_1233.jpeg",3.308,"Dark","Y","2026-02-05T13:15:43.810340Z","","","","2020–2024"
522,"1","Black/Dark gray","2026-02-05T13:15:39.316335Z",1139,"/data/local-files/?d=Users/jorosberg/OneDrive%20-%20H%C3%B8gskulen%20p%C3%A5%20Vestlandet/Johannes%20Kaste%27s%20files%20-%20Dat191-shared/Datasett/John-Oscar/labeling/IMG_1234.jpeg",7.316,"Dark","Y","2026-02-05T13:15:39.316367Z","","","","2020–2024"
521,"1","Red","2026-02-05T13:15:30.969437Z",1140,"/data/local-files/?d=Users/jorosberg/OneDrive%20-%20H%C3%B8gskulen%20p%C3%A5%20Vestlandet/Johannes%20Kaste%27s%20files%20-%20Dat191-shared/Datasett/John-Oscar/labeling/IMG_1246.jpeg",4.698,"Dark","3","2026-02-05T13:15:30.969460Z","2024–nå","","",""
520,"1","Red","2026-02-05T13:15:25.109893Z",1141,"/data/local-files/?d=Users/jorosberg/OneDrive%20-%20H%C3%B8gskulen%20p%C3%A5%20Vestlandet/Johannes%20Kaste%27s%20files%20-%20Dat191-shared/Datasett/John-Oscar/labeling/IMG_1247.jpeg",19.522,"Dark","3","2026-02-05T13:15:25.109914Z","2024–nå","","",""
519,"1","Red","2026-02-05T13:14:18.503030Z",1142,"/data/local-files/?d=Users/jorosberg/OneDrive%20-%20H%C3%B8gskulen%20p%C3%A5%20Vestlandet/Johannes%20Kaste%27s%20files%20-%20Dat191-shared/Datasett/John-Oscar/labeling/IMG_1248.jpeg",33.42,"Dark","3","2026-02-05T13:14:18.503047Z","2024–nå","","",""
518,"1","Black/Dark gray","2026-02-05T13:13:43.867030Z",1143,"/data/local-files/?d=Users/jorosberg/OneDrive%20-%20H%C3%B8gskulen%20p%C3%A5%20Vestlandet/Johannes%20Kaste%27s%20files%20-%20Dat191-shared/Datasett/John-Oscar/labeling/IMG_1250.jpeg",31.147,"Dark","Y","2026-02-05T13:13:43.867044Z","","","","2020–2024"
517,"1","Black/Dark gray","2026-02-05T13:12:57.317476Z",1144,"/data/local-files/?d=Users/jorosberg/OneDrive%20-%20H%C3%B8gskulen%20p%C3%A5%20Vestlandet/Johannes%20Kaste%27s%20files%20-%20Dat191-shared/Datasett/John-Oscar/labeling/IMG_1251.jpeg",41.165,"Dark","Y","2026-02-05T13:12:57.317496Z","","","","2020–2024"
516,"1","White","2026-02-05T13:12:13.919724Z",1145,"/data/local-files/?d=Users/jorosberg/OneDrive%20-%20H%C3%B8gskulen%20p%C3%A5%20Vestlandet/Johannes%20Kaste%27s%20files%20-%20Dat191-shared/Datasett/John-Oscar/labeling/IMG_1262.jpeg",37.154,"Dark","3","2026-02-05T13:12:13.919744Z","2024–nå","","",""
515,"1","Light gray/Silver","2026-02-05T13:11:35.652314Z",1146,"/data/local-files/?d=Users/jorosberg/OneDrive%20-%20H%C3%B8gskulen%20p%C3%A5%20Vestlandet/Johannes%20Kaste%27s%20files%20-%20Dat191-shared/Datasett/John-Oscar/labeling/IMG_1295.jpeg",122.334,"Dark","Y","2026-02-05T13:11:35.652433Z","","","","2025-nå"
514,"1","Light gray/Silver","2026-02-05T13:09:30.773249Z",1147,"/data/local-files/?d=Users/jorosberg/OneDrive%20-%20H%C3%B8gskulen%20p%C3%A5%20Vestlandet/Johannes%20Kaste%27s%20files%20-%20Dat191-shared/Datasett/John-Oscar/labeling/IMG_1296.jpeg",5.301,"Dark","Y","2026-02-05T13:09:30.773266Z","","","","2025-nå"
513,"1","Light gray/Silver","2026-02-05T13:09:24.292781Z",1148,"/data/local-files/?d=Users/jorosberg/OneDrive%20-%20H%C3%B8gskulen%20p%C3%A5%20Vestlandet/Johannes%20Kaste%27s%20files%20-%20Dat191-shared/Datasett/John-Oscar/labeling/IMG_1297.jpeg",4.542,"Dark","Y","2026-02-05T13:09:24.292797Z","","","","2025-nå"
512,"1","White","2026-02-05T13:09:18.563841Z",1149,"/data/local-files/?d=Users/jorosberg/OneDrive%20-%20H%C3%B8gskulen%20p%C3%A5%20Vestlandet/Johannes%20Kaste%27s%20files%20-%20Dat191-shared/Datasett/John-Oscar/labeling/IMG_1298.jpeg",4.621,"Dark","Y","2026-02-05T13:09:18.563865Z","","","","2020–2024"
511,"1","White","2026-02-05T13:09:12.803430Z",1150,"/data/local-files/?d=Users/jorosberg/OneDrive%20-%20H%C3%B8gskulen%20p%C3%A5%20Vestlandet/Johannes%20Kaste%27s%20files%20-%20Dat191-shared/Datasett/John-Oscar/labeling/IMG_1299.jpeg",4.0,"Dark","Y","2026-02-05T13:09:12.803452Z","","","","2020–2024"
510,"1","White","2026-02-05T13:09:07.672216Z",1151,"/data/local-files/?d=Users/jorosberg/OneDrive%20-%20H%C3%B8gskulen%20p%C3%A5%20Vestlandet/Johannes%20Kaste%27s%20files%20-%20Dat191-shared/Datasett/John-Oscar/labeling/IMG_1300.jpeg",15.604,"Medium","Y","2026-02-06T09:44:44.697341Z","","","","2020–2024"
509,"1","Black/Dark gray","2026-02-05T13:08:53.671914Z",1152,"/data/local-files/?d=Users/jorosberg/OneDrive%20-%20H%C3%B8gskulen%20p%C3%A5%20Vestlandet/Johannes%20Kaste%27s%20files%20-%20Dat191-shared/Datasett/John-Oscar/labeling/IMG_1313.jpeg",4.457,"Dark","S","2026-02-05T13:08:53.671928Z","","2012–2015","",""
508,"1","Black/Dark gray","2026-02-05T13:08:48.049659Z",1153,"/data/local-files/?d=Users/jorosberg/OneDrive%20-%20H%C3%B8gskulen%20p%C3%A5%20Vestlandet/Johannes%20Kaste%27s%20files%20-%20Dat191-shared/Datasett/John-Oscar/labeling/IMG_1314.jpeg",7.267,"Dark","S","2026-02-05T13:08:48.049671Z","","2012–2015","",""
507,"1","White","2026-02-05T13:08:39.004520Z",1154,"/data/local-files/?d=Users/jorosberg/OneDrive%20-%20H%C3%B8gskulen%20p%C3%A5%20Vestlandet/Johannes%20Kaste%27s%20files%20-%20Dat191-shared/Datasett/John-Oscar/labeling/IMG_1315.jpeg",5.899,"Dark","3","2026-02-05T13:08:39.004534Z","2017–2023","","",""
506,"1","White","2026-02-05T13:08:31.844945Z",1155,"/data/local-files/?d=Users/jorosberg/OneDrive%20-%20H%C3%B8gskulen%20p%C3%A5%20Vestlandet/Johannes%20Kaste%27s%20files%20-%20Dat191-shared/Datasett/John-Oscar/labeling/IMG_1316.jpeg",5.794,"Dark","3","2026-02-05T13:08:31.844967Z","2017–2023","","",""
505,"1","White","2026-02-05T13:08:23.966359Z",1156,"/data/local-files/?d=Users/jorosberg/OneDrive%20-%20H%C3%B8gskulen%20p%C3%A5%20Vestlandet/Johannes%20Kaste%27s%20files%20-%20Dat191-shared/Datasett/John-Oscar/labeling/IMG_1317.jpeg",4.308,"Dark","3","2026-02-05T13:08:23.966381Z","2017–2023","","",""
504,"1","Black/Dark gray","2026-02-05T13:08:18.347328Z",1157,"/data/local-files/?d=Users/jorosberg/OneDrive%20-%20H%C3%B8gskulen%20p%C3%A5%20Vestlandet/Johannes%20Kaste%27s%20files%20-%20Dat191-shared/Datasett/John-Oscar/labeling/IMG_1318.jpeg",15.328,"Dark","3","2026-02-05T13:08:18.347338Z","2017–2023","","",""
503,"1","Black/Dark gray","2026-02-05T13:08:01.687664Z",1158,"/data/local-files/?d=Users/jorosberg/OneDrive%20-%20H%C3%B8gskulen%20p%C3%A5%20Vestlandet/Johannes%20Kaste%27s%20files%20-%20Dat191-shared/Datasett/John-Oscar/labeling/IMG_1319.jpeg",2.674,"Dark","Y","2026-02-05T13:08:01.687678Z","","","","2025-nå"
502,"1","Black/Dark gray","2026-02-05T13:07:57.561617Z",1159,"/data/local-files/?d=Users/jorosberg/OneDrive%20-%20H%C3%B8gskulen%20p%C3%A5%20Vestlandet/Johannes%20Kaste%27s%20files%20-%20Dat191-shared/Datasett/John-Oscar/labeling/IMG_1320.jpeg",3.687,"Dark","Y","2026-02-05T13:07:57.561628Z","","","","2025-nå"
501,"1","Black/Dark gray","2026-02-05T13:07:50.392663Z",1160,"/data/local-files/?d=Users/jorosberg/OneDrive%20-%20H%C3%B8gskulen%20p%C3%A5%20Vestlandet/Johannes%20Kaste%27s%20files%20-%20Dat191-shared/Datasett/John-Oscar/labeling/IMG_1321.jpeg",8.356,"Dark","Y","2026-02-05T13:07:50.392678Z","","","","2025-nå"
500,"1","Black/Dark gray","2026-02-05T13:07:40.877541Z",1161,"/data/local-files/?d=Users/jorosberg/OneDrive%20-%20H%C3%B8gskulen%20p%C3%A5%20Vestlandet/Johannes%20Kaste%27s%20files%20-%20Dat191-shared/Datasett/John-Oscar/labeling/IMG_1322.jpeg",7.377,"Dark","Y","2026-02-05T13:07:40.877558Z","","","","2020–2024"
499,"1","Black/Dark gray","2026-02-05T13:07:32.090475Z",1162,"/data/local-files/?d=Users/jorosberg/OneDrive%20-%20H%C3%B8gskulen%20p%C3%A5%20Vestlandet/Johannes%20Kaste%27s%20files%20-%20Dat191-shared/Datasett/John-Oscar/labeling/IMG_1327.jpeg",20.563,"Dark","Y","2026-02-05T13:07:32.090486Z","","","","2020–2024"
498,"1","Black/Dark gray","2026-02-05T13:07:08.386203Z",1163,"/data/local-files/?d=Users/jorosberg/OneDrive%20-%20H%C3%B8gskulen%20p%C3%A5%20Vestlandet/Johannes%20Kaste%27s%20files%20-%20Dat191-shared/Datasett/John-Oscar/labeling/IMG_1328.jpeg",6.547,"Dark","Y","2026-02-05T13:07:08.386214Z","","","","2020–2024"
497,"1","Black/Dark gray","2026-02-05T13:06:50.600980Z",1164,"/data/local-files/?d=Users/jorosberg/OneDrive%20-%20H%C3%B8gskulen%20p%C3%A5%20Vestlandet/Johannes%20Kaste%27s%20files%20-%20Dat191-shared/Datasett/John-Oscar/labeling/IMG_1329.jpeg",6.468,"Dark","Y","2026-02-05T13:06:50.600997Z","","","","2020–2024"
496,"1","Black/Dark gray","2026-02-05T13:06:42.167658Z",1165,"/data/local-files/?d=Users/jorosberg/OneDrive%20-%20H%C3%B8gskulen%20p%C3%A5%20Vestlandet/Johannes%20Kaste%27s%20files%20-%20Dat191-shared/Datasett/John-Oscar/labeling/IMG_1330.jpeg",11.941,"Dark","Y","2026-02-05T13:06:42.167682Z","","","","2020–2024"
495,"1","Black/Dark gray","2026-02-05T13:06:28.531182Z",1166,"/data/local-files/?d=Users/jorosberg/OneDrive%20-%20H%C3%B8gskulen%20p%C3%A5%20Vestlandet/Johannes%20Kaste%27s%20files%20-%20Dat191-shared/Datasett/John-Oscar/labeling/IMG_1331.jpeg",17.184,"Dark","Y","2026-02-05T13:06:28.531194Z","","","","2020–2024"
494,"1","Black/Dark gray","2026-02-05T13:06:10.137261Z",1167,"/data/local-files/?d=Users/jorosberg/OneDrive%20-%20H%C3%B8gskulen%20p%C3%A5%20Vestlandet/Johannes%20Kaste%27s%20files%20-%20Dat191-shared/Datasett/John-Oscar/labeling/IMG_1332.jpeg",3.524,"Dark","Y","2026-02-05T13:06:10.137274Z","","","","2025-nå"
