color,image,lighting,model,source,year,lvl1,lvl2,strat_key,w_lvl2,y_lvl1,w_lvl1,y_lvl2,processed_image
Black/Dark gray,Egenprodusert/Tesla/daylight/IMG_4017.jpg,Light,Y 2020–2024,internal,2020–2024,Tesla,Y 2020–2024,Tesla|Y 2020–2024|Light,1.0,1,1.0,5,train/Egenprodusert/Tesla/daylight/IMG_4017.jpg
Blue,Eksternt/Tesla/daylight/Kaggle/3/images - 2023-08-30T070949.778.jpg,Light,Y 2020–2024,external,2020–2024,Tesla,Y 2020–2024,Tesla|Y 2020–2024|Light,1.0,1,1.0,5,train/Eksternt/Tesla/daylight/Kaggle/3/images - 2023-08-30T070949.jpg
Black/Dark gray,Egenprodusert/non-tesla/low-light/IMG_4360.jpg,Medium,Other car,internal,,Other,,Other|NA|Medium,0.0,0,1.0,0,train/Egenprodusert/non-tesla/low-light/IMG_4360.jpg
White,Eksternt/non-tesla/daylight/1692_06473.jpg,Light,Other car,external,,Other,,Other|NA|Light,0.0,0,1.0,0,train/Eksternt/non-tesla/daylight/1692_06473.jpg
White,Eksternt/non-tesla/daylight/1667_06548.jpg,Light,Other car,external,,Other,,Other|NA|Light,0.0,0,1.0,0,train/Eksternt/non-tesla/daylight/1667_06548.jpg
Light gray/Silver,Egenprodusert/Tesla/low-light/IMG_1586.jpg,Medium,Y 2020–2024,internal,2020–2024,Tesla,Y 2020–2024,Tesla|Y 2020–2024|Medium,1.0,1,1.0,5,train/Egenprodusert/Tesla/low-light/IMG_1586.jpg
Black/Dark gray,Egenprodusert/Tesla/low-light/IMG_1324.jpg,Medium,Y 2020–2024,internal,2020–2024,Tesla,Y 2020–2024,Tesla|Y 2020–2024|Medium,1.0,1,1.0,5,train/Egenprodusert/Tesla/low-light/IMG_1324.jpg
Red,Egenprodusert/non-tesla/dark/IMG_4849.jpg,Dark,Other car,internal,,Other,,Other|NA|Dark,0.0,0,1.0,0,train/Egenprodusert/non-tesla/dark/IMG_4849.jpg
Light gray/Silver,Egenprodusert/Tesla/low-light/IMG_1383.jpg,Medium,Y 2020–2024,internal,2020–2024,Tesla,Y 2020–2024,Tesla|Y 2020–2024|Medium,1.0,1,1.0,5,train/Egenprodusert/Tesla/low-light/IMG_1383.jpg
Red,Eksternt/Tesla/daylight/Kaggle/S/tesla-model-S-facelift-3-e1684049260217-630x343.jpg,Light,S 2016–nå,external,2021–nå,Tesla,S 2016–nå,Tesla|S 2016–nå|Light,1.0,1,1.0,3,train/Eksternt/Tesla/daylight/Kaggle/S/tesla-model-S-facelift-3-e1684049260217-630x343.jpg
Black/Dark gray,Egenprodusert/non-tesla/low-light/IMG_2004.jpg,Medium,Other car,internal,,Other,,Other|NA|Medium,0.0,0,1.0,0,train/Egenprodusert/non-tesla/low-light/IMG_2004.jpg
Light gray/Silver,Eksternt/non-tesla/daylight/0321_07236.jpg,Light,Other car,external,,Other,,Other|NA|Light,0.0,0,1.0,0,train/Eksternt/non-tesla/daylight/0321_07236.jpg
Red,Eksternt/non-tesla/daylight/0553_07053.jpg,Light,Other car,external,,Other,,Other|NA|Light,0.0,0,1.0,0,train/Eksternt/non-tesla/daylight/0553_07053.jpg
Orange,Eksternt/non-tesla/daylight/1255_05157.jpg,Light,Other car,external,,Other,,Other|NA|Light,0.0,0,1.0,0,train/Eksternt/non-tesla/daylight/1255_05157.jpg
White,Egenprodusert/Tesla/low-light/%~n1-258.jpg,Medium,3 2017–2023,internal,2017–2023,Tesla,3 2017–2023,Tesla|3 2017–2023|Medium,1.0,1,1.0,0,train/Egenprodusert/Tesla/low-light/%~n1-258.jpg
White,Egenprodusert/Tesla/low-light/IMG_4043.jpg,Medium,Y 2025-nå,internal,2025-nå,Tesla,Y 2025-nå,Tesla|Y 2025-nå|Medium,1.0,1,1.0,6,train/Egenprodusert/Tesla/low-light/IMG_4043.jpg
Blue,Eksternt/Tesla/daylight/Kaggle/Y/2023-tesla-model-y-suv-coty-230131-njacobs-whls-coty-7a.jpg,Light,Y 2020–2024,external,2020–2024,Tesla,Y 2020–2024,Tesla|Y 2020–2024|Light,1.0,1,1.0,5,train/Eksternt/Tesla/daylight/Kaggle/Y/2023-tesla-model-y-suv-coty-230131-njacobs-whls-coty-7a.jpg
White,Eksternt/non-tesla/daylight/0299_04817.jpg,Light,Other car,external,,Other,,Other|NA|Light,0.0,0,1.0,0,train/Eksternt/non-tesla/daylight/0299_04817.jpg
Light gray/Silver,Eksternt/non-tesla/daylight/0913_06222.jpg,Light,Other car,external,,Other,,Other|NA|Light,0.0,0,1.0,0,train/Eksternt/non-tesla/daylight/0913_06222.jpg
Red,Eksternt/non-tesla/daylight/1046_05443.jpg,Light,Other car,external,,Other,,Other|NA|Light,0.0,0,1.0,0,train/Eksternt/non-tesla/daylight/1046_05443.jpg
Blue,Egenprodusert/non-tesla/low-light/20260303_122250057_iOS.jpg,Medium,Other car,internal,,Other,,Other|NA|Medium,0.0,0,1.0,0,train/Egenprodusert/non-tesla/low-light/20260303_122250057_iOS.jpg
Black/Dark gray,Eksternt/non-tesla/daylight/1918_06646.jpg,Light,Other car,external,,Other,,Other|NA|Light,0.0,0,1.0,0,train/Eksternt/non-tesla/daylight/1918_06646.jpg
White,Eksternt/non-tesla/daylight/0276_00040.jpg,Light,Other car,external,,Other,,Other|NA|Light,0.0,0,1.0,0,train/Eksternt/non-tesla/daylight/0276_00040.jpg
Light gray/Silver,Egenprodusert/non-tesla/low-light/20260303_123247306_iOS.jpg,Medium,Other car,internal,,Other,,Other|NA|Medium,0.0,0,1.0,0,train/Egenprodusert/non-tesla/low-light/20260303_123247306_iOS.jpg
White,Egenprodusert/Tesla/low-light/IMG_1432.jpg,Medium,3 2017–2023,internal,2017–2023,Tesla,3 2017–2023,Tesla|3 2017–2023|Medium,1.0,1,1.0,0,train/Egenprodusert/Tesla/low-light/IMG_1432.jpg
White,Egenprodusert/Tesla/daylight/%~n1-520.jpg,Light,3 2017–2023,internal,2017–2023,Tesla,3 2017–2023,Tesla|3 2017–2023|Light,1.0,1,1.0,0,train/Egenprodusert/Tesla/daylight/%~n1-520.jpg
Light gray/Silver,Eksternt/non-tesla/daylight/1883_06347.jpg,Light,Other car,external,,Other,,Other|NA|Light,0.0,0,1.0,0,train/Eksternt/non-tesla/daylight/1883_06347.jpg
White,Egenprodusert/non-tesla/dark/IMG_4842.jpg,Dark,Other car,internal,,Other,,Other|NA|Dark,0.0,0,1.0,0,train/Egenprodusert/non-tesla/dark/IMG_4842.jpg
Light gray/Silver,Eksternt/non-tesla/daylight/1449_08101.jpg,Light,Other car,external,,Other,,Other|NA|Light,0.0,0,1.0,0,train/Eksternt/non-tesla/daylight/1449_08101.jpg
Blue,Eksternt/Tesla/daylight/Kaggle/Y/images (93).jpg,Light,Y 2020–2024,external,2020–2024,Tesla,Y 2020–2024,Tesla|Y 2020–2024|Light,1.0,1,1.0,5,train/Eksternt/Tesla/daylight/Kaggle/Y/images (93).jpg
Light gray/Silver,Egenprodusert/non-tesla/dark/IMG_1975.jpg,Dark,Other car,internal,,Other,,Other|NA|Dark,0.0,0,1.0,0,train/Egenprodusert/non-tesla/dark/IMG_1975.jpg
Blue,Eksternt/non-tesla/daylight/1594_01449.jpg,Light,Other car,external,,Other,,Other|NA|Light,0.0,0,1.0,0,train/Eksternt/non-tesla/daylight/1594_01449.jpg
Black/Dark gray,Egenprodusert/Tesla/low-light/IMG_1231.jpg,Medium,Y 2025-nå,internal,2025-nå,Tesla,Y 2025-nå,Tesla|Y 2025-nå|Medium,1.0,1,1.0,6,train/Egenprodusert/Tesla/low-light/IMG_1231.jpg
Black/Dark gray,Egenprodusert/Tesla/daylight/IMG_3903.jpg,Light,3 2017–2023,internal,2017–2023,Tesla,3 2017–2023,Tesla|3 2017–2023|Light,1.0,1,1.0,0,train/Egenprodusert/Tesla/daylight/IMG_3903.jpg
White,Eksternt/non-tesla/daylight/1434_01114.jpg,Light,Other car,external,,Other,,Other|NA|Light,0.0,0,1.0,0,train/Eksternt/non-tesla/daylight/1434_01114.jpg
Light gray/Silver,Eksternt/non-tesla/daylight/2120_07874.jpg,Light,Other car,external,,Other,,Other|NA|Light,0.0,0,1.0,0,train/Eksternt/non-tesla/daylight/2120_07874.jpg
White,Egenprodusert/non-tesla/dark/IMG_4909.jpg,Dark,Other car,internal,,Other,,Other|NA|Dark,0.0,0,1.0,0,train/Egenprodusert/non-tesla/dark/IMG_4909.jpg
Black/Dark gray,Eksternt/non-tesla/daylight/0708_03176.jpg,Light,Other car,external,,Other,,Other|NA|Light,0.0,0,1.0,0,train/Eksternt/non-tesla/daylight/0708_03176.jpg
Red,Eksternt/non-tesla/daylight/0542_07148.jpg,Light,Other car,external,,Other,,Other|NA|Light,0.0,0,1.0,0,train/Eksternt/non-tesla/daylight/0542_07148.jpg
White,Eksternt/non-tesla/daylight/0838_00119.jpg,Light,Other car,external,,Other,,Other|NA|Light,0.0,0,1.0,0,train/Eksternt/non-tesla/daylight/0838_00119.jpg
White,Egenprodusert/Tesla/dark/IMG_1214.jpg,Dark,3 2024–nå,internal,2024–nå,Tesla,3 2024–nå,Tesla|3 2024–nå|Dark,1.0,1,1.0,1,train/Egenprodusert/Tesla/dark/IMG_1214.jpg
Black/Dark gray,Eksternt/non-tesla/daylight/0278_00623.jpg,Light,Other car,external,,Other,,Other|NA|Light,0.0,0,1.0,0,train/Eksternt/non-tesla/daylight/0278_00623.jpg
White,Egenprodusert/non-tesla/low-light/IMG_2138.jpg,Medium,Other car,internal,,Other,,Other|NA|Medium,0.0,0,1.0,0,train/Egenprodusert/non-tesla/low-light/IMG_2138.jpg
Black/Dark gray,Egenprodusert/Tesla/low-light/%~n1-100.jpg,Medium,X,internal,2016–2020,Tesla,X,Tesla|X|Medium,1.0,1,1.0,4,train/Egenprodusert/Tesla/low-light/%~n1-100.jpg
White,Egenprodusert/Tesla/dark/IMG_1195.jpg,Dark,Y 2020–2024,internal,2020–2024,Tesla,Y 2020–2024,Tesla|Y 2020–2024|Dark,1.0,1,1.0,5,train/Egenprodusert/Tesla/dark/IMG_1195.jpg
Black/Dark gray,Egenprodusert/Tesla/daylight/IMG_1352.jpg,Light,3 2017–2023,internal,2017–2023,Tesla,3 2017–2023,Tesla|3 2017–2023|Light,1.0,1,1.0,0,train/Egenprodusert/Tesla/daylight/IMG_1352.jpg
Black/Dark gray,Egenprodusert/Tesla/dark/IMG_1328.jpg,Dark,Y 2020–2024,internal,2020–2024,Tesla,Y 2020–2024,Tesla|Y 2020–2024|Dark,1.0,1,1.0,5,train/Egenprodusert/Tesla/dark/IMG_1328.jpg
White,Egenprodusert/non-tesla/dark/20260201_175909710_iOS.jpg,Dark,Other car,internal,,Other,,Other|NA|Dark,0.0,0,1.0,0,train/Egenprodusert/non-tesla/dark/20260201_175909710_iOS.jpg
Light gray/Silver,Eksternt/non-tesla/daylight/0002_00403.jpg,Light,Other car,external,,Other,,Other|NA|Light,0.0,0,1.0,0,train/Eksternt/non-tesla/daylight/0002_00403.jpg
White,Egenprodusert/Tesla/daylight/IMG_3886.jpg,Light,Y 2020–2024,internal,2020–2024,Tesla,Y 2020–2024,Tesla|Y 2020–2024|Light,1.0,1,1.0,5,train/Egenprodusert/Tesla/daylight/IMG_3886.jpg
Red,Eksternt/non-tesla/daylight/0816_04162.jpg,Light,Other car,external,,Other,,Other|NA|Light,0.0,0,1.0,0,train/Eksternt/non-tesla/daylight/0816_04162.jpg
Light gray/Silver,Eksternt/non-tesla/daylight/0051_02282.jpg,Light,Other car,external,,Other,,Other|NA|Light,0.0,0,1.0,0,train/Eksternt/non-tesla/daylight/0051_02282.jpg
Red,Eksternt/non-tesla/daylight/2030_05541.jpg,Light,Other car,external,,Other,,Other|NA|Light,0.0,0,1.0,0,train/Eksternt/non-tesla/daylight/2030_05541.jpg
Black/Dark gray,Egenprodusert/non-tesla/dark/20260303_175659797_iOS.jpg,Dark,Other car,internal,,Other,,Other|NA|Dark,0.0,0,1.0,0,train/Egenprodusert/non-tesla/dark/20260303_175659797_iOS.jpg
Light gray/Silver,Eksternt/non-tesla/daylight/2007_06597.jpg,Light,Other car,external,,Other,,Other|NA|Light,0.0,0,1.0,0,train/Eksternt/non-tesla/daylight/2007_06597.jpg
White,Egenprodusert/Tesla/dark/IMG_1594.jpg,Dark,Y 2025-nå,internal,2025-nå,Tesla,Y 2025-nå,Tesla|Y 2025-nå|Dark,1.0,1,1.0,6,train/Egenprodusert/Tesla/dark/IMG_1594.jpg
Black/Dark gray,Egenprodusert/non-tesla/low-light/20260303_121527033_iOS.jpg,Medium,Other car,internal,,Other,,Other|NA|Medium,0.0,0,1.0,0,train/Egenprodusert/non-tesla/low-light/20260303_121527033_iOS.jpg
White,Eksternt/Tesla/daylight/Kaggle/X/2023-tesla-model-x-7.jpg,Light,X,external,2021–nå,Tesla,X,Tesla|X|Light,1.0,1,1.0,4,train/Eksternt/Tesla/daylight/Kaggle/X/2023-tesla-model-x-7.jpg
White,Egenprodusert/Tesla/low-light/IMG_1611.jpg,Medium,S 2016–nå,internal,2016–2020,Tesla,S 2016–nå,Tesla|S 2016–nå|Medium,1.0,1,1.0,3,train/Egenprodusert/Tesla/low-light/IMG_1611.jpg
Black/Dark gray,Egenprodusert/Tesla/dark/IMG_4231.jpg,Dark,Y 2025-nå,internal,2025-nå,Tesla,Y 2025-nå,Tesla|Y 2025-nå|Dark,1.0,1,1.0,6,train/Egenprodusert/Tesla/dark/IMG_4231.jpg
Black/Dark gray,Egenprodusert/non-tesla/low-light/IMG_4738.jpg,Medium,Other car,internal,,Other,,Other|NA|Medium,0.0,0,1.0,0,train/Egenprodusert/non-tesla/low-light/IMG_4738.jpg
Black/Dark gray,Egenprodusert/Tesla/daylight/IMG_1681.jpg,Light,Y 2025-nå,internal,2025-nå,Tesla,Y 2025-nå,Tesla|Y 2025-nå|Light,1.0,1,1.0,6,train/Egenprodusert/Tesla/daylight/IMG_1681.jpg
Black/Dark gray,Egenprodusert/Tesla/low-light/IMG_3739.jpg,Medium,Y 2020–2024,internal,2020–2024,Tesla,Y 2020–2024,Tesla|Y 2020–2024|Medium,1.0,1,1.0,5,train/Egenprodusert/Tesla/low-light/IMG_3739.jpg
Light gray/Silver,Egenprodusert/non-tesla/dark/20260303_182906677_iOS.jpg,Dark,Other car,internal,,Other,,Other|NA|Dark,0.0,0,1.0,0,train/Egenprodusert/non-tesla/dark/20260303_182906677_iOS.jpg
White,Egenprodusert/Tesla/low-light/IMG_4042.jpg,Medium,Y 2025-nå,internal,2025-nå,Tesla,Y 2025-nå,Tesla|Y 2025-nå|Medium,1.0,1,1.0,6,train/Egenprodusert/Tesla/low-light/IMG_4042.jpg
Black/Dark gray,Egenprodusert/non-tesla/dark/IMG_1949.jpg,Dark,Other car,internal,,Other,,Other|NA|Dark,0.0,0,1.0,0,train/Egenprodusert/non-tesla/dark/IMG_1949.jpg
Blue,Egenprodusert/non-tesla/dark/IMG_4843.jpg,Dark,Other car,internal,,Other,,Other|NA|Dark,0.0,0,1.0,0,train/Egenprodusert/non-tesla/dark/IMG_4843.jpg
White,Eksternt/non-tesla/daylight/2145_01528.jpg,Light,Other car,external,,Other,,Other|NA|Light,0.0,0,1.0,0,train/Eksternt/non-tesla/daylight/2145_01528.jpg
Black/Dark gray,Egenprodusert/Tesla/dark/IMG_4219.jpg,Dark,Y 2020–2024,internal,2020–2024,Tesla,Y 2020–2024,Tesla|Y 2020–2024|Dark,1.0,1,1.0,5,train/Egenprodusert/Tesla/dark/IMG_4219.jpg
Blue,Egenprodusert/non-tesla/low-light/IMG_2183.jpg,Medium,Other car,internal,,Other,,Other|NA|Medium,0.0,0,1.0,0,train/Egenprodusert/non-tesla/low-light/IMG_2183.jpg
White,Egenprodusert/Tesla/dark/IMG_3817.jpg,Dark,Y 2025-nå,internal,2025-nå,Tesla,Y 2025-nå,Tesla|Y 2025-nå|Dark,1.0,1,1.0,6,train/Egenprodusert/Tesla/dark/IMG_3817.jpg
Light gray/Silver,Eksternt/non-tesla/daylight/0940_07743.jpg,Light,Other car,external,,Other,,Other|NA|Light,0.0,0,1.0,0,train/Eksternt/non-tesla/daylight/0940_07743.jpg
Black/Dark gray,Egenprodusert/non-tesla/dark/20260303_180020527_iOS.jpg,Dark,Other car,internal,,Other,,Other|NA|Dark,0.0,0,1.0,0,train/Egenprodusert/non-tesla/dark/20260303_180020527_iOS.jpg
Light gray/Silver,Eksternt/non-tesla/daylight/2303_07433.jpg,Light,Other car,external,,Other,,Other|NA|Light,0.0,0,1.0,0,train/Eksternt/non-tesla/daylight/2303_07433.jpg
Black/Dark gray,Eksternt/non-tesla/daylight/1485_05602.jpg,Light,Other car,external,,Other,,Other|NA|Light,0.0,0,1.0,0,train/Eksternt/non-tesla/daylight/1485_05602.jpg
Light gray/Silver,Egenprodusert/non-tesla/low-light/20260303_123620023_iOS.jpg,Medium,Other car,internal,,Other,,Other|NA|Medium,0.0,0,1.0,0,train/Egenprodusert/non-tesla/low-light/20260303_123620023_iOS.jpg
White,Egenprodusert/non-tesla/low-light/IMG_2079.jpg,Medium,Other car,internal,,Other,,Other|NA|Medium,0.0,0,1.0,0,train/Egenprodusert/non-tesla/low-light/IMG_2079.jpg
White,Egenprodusert/Tesla/low-light/IMG_4071.jpg,Medium,Y 2020–2024,internal,2020–2024,Tesla,Y 2020–2024,Tesla|Y 2020–2024|Medium,1.0,1,1.0,5,train/Egenprodusert/Tesla/low-light/IMG_4071.jpg
Black/Dark gray,Egenprodusert/Tesla/dark/%~n1-333.jpg,Dark,Other car,internal,,Other,,Other|NA|Dark,0.0,0,1.0,0,train/Egenprodusert/Tesla/dark/%~n1-333.jpg
Light gray/Silver,Egenprodusert/non-tesla/dark/IMG_4762.jpg,Dark,Other car,internal,,Other,,Other|NA|Dark,0.0,0,1.0,0,train/Egenprodusert/non-tesla/dark/IMG_4762.jpg
Black/Dark gray,Egenprodusert/Tesla/daylight/IMG_4040.jpg,Light,S 2012–2015,internal,2012–2015,Tesla,S 2012–2015,Tesla|S 2012–2015|Light,1.0,1,1.0,2,train/Egenprodusert/Tesla/daylight/IMG_4040.jpg
White,Egenprodusert/non-tesla/low-light/IMG_2080.jpg,Medium,Other car,internal,,Other,,Other|NA|Medium,0.0,0,1.0,0,train/Egenprodusert/non-tesla/low-light/IMG_2080.jpg
Red,Egenprodusert/Tesla/dark/IMG_3840.jpg,Dark,3 2024–nå,internal,2024–nå,Tesla,3 2024–nå,Tesla|3 2024–nå|Dark,1.0,1,1.0,1,train/Egenprodusert/Tesla/dark/IMG_3840.jpg
Light gray/Silver,Eksternt/non-tesla/daylight/0772_08127.jpg,Light,Other car,external,,Other,,Other|NA|Light,0.0,0,1.0,0,train/Eksternt/non-tesla/daylight/0772_08127.jpg
Black/Dark gray,Egenprodusert/Tesla/daylight/IMG_1678.jpg,Light,Y 2020–2024,internal,2020–2024,Tesla,Y 2020–2024,Tesla|Y 2020–2024|Light,1.0,1,1.0,5,train/Egenprodusert/Tesla/daylight/IMG_1678.jpg
Black/Dark gray,Egenprodusert/Tesla/low-light/IMG_4095.jpg,Medium,Y 2025-nå,internal,2025-nå,Tesla,Y 2025-nå,Tesla|Y 2025-nå|Medium,1.0,1,1.0,6,train/Egenprodusert/Tesla/low-light/IMG_4095.jpg
Orange,Eksternt/non-tesla/daylight/1409_03933.jpg,Light,Other car,external,,Other,,Other|NA|Light,0.0,0,1.0,0,train/Eksternt/non-tesla/daylight/1409_03933.jpg
Yellow,Eksternt/non-tesla/daylight/1569_07174.jpg,Light,Other car,external,,Other,,Other|NA|Light,0.0,0,1.0,0,train/Eksternt/non-tesla/daylight/1569_07174.jpg
White,Egenprodusert/Tesla/dark/IMG_3808.jpg,Dark,Y 2025-nå,internal,2025-nå,Tesla,Y 2025-nå,Tesla|Y 2025-nå|Dark,1.0,1,1.0,6,train/Egenprodusert/Tesla/dark/IMG_3808.jpg
Light gray/Silver,Eksternt/non-tesla/daylight/0765_05648.jpg,Light,Other car,external,,Other,,Other|NA|Light,0.0,0,1.0,0,train/Eksternt/non-tesla/daylight/0765_05648.jpg
White,Egenprodusert/Tesla/low-light/IMG_1500.jpg,Medium,3 2024–nå,internal,2024–nå,Tesla,3 2024–nå,Tesla|3 2024–nå|Medium,1.0,1,1.0,1,train/Egenprodusert/Tesla/low-light/IMG_1500.jpg
Red,Eksternt/Tesla/daylight/Kaggle/Y/images - 2023-08-30T082143.740.jpg,Light,Y 2020–2024,external,2020–2024,Tesla,Y 2020–2024,Tesla|Y 2020–2024|Light,1.0,1,1.0,5,train/Eksternt/Tesla/daylight/Kaggle/Y/images - 2023-08-30T082143.jpg
White,Eksternt/Tesla/daylight/Kaggle/S/t135.jpg,Light,S 2016–nå,external,2016–2020,Tesla,S 2016–nå,Tesla|S 2016–nå|Light,1.0,1,1.0,3,train/Eksternt/Tesla/daylight/Kaggle/S/t135.jpg
Light gray/Silver,Eksternt/non-tesla/daylight/1825_06940.jpg,Light,Other car,external,,Other,,Other|NA|Light,0.0,0,1.0,0,train/Eksternt/non-tesla/daylight/1825_06940.jpg
Blue,Egenprodusert/non-tesla/dark/IMG_4863.jpg,Dark,Other car,internal,,Other,,Other|NA|Dark,0.0,0,1.0,0,train/Egenprodusert/non-tesla/dark/IMG_4863.jpg
Light gray/Silver,Eksternt/non-tesla/daylight/0814_01435.jpg,Light,Other car,external,,Other,,Other|NA|Light,0.0,0,1.0,0,train/Eksternt/non-tesla/daylight/0814_01435.jpg
White,Egenprodusert/Tesla/daylight/%~n1-434.jpg,Light,X,internal,2016–2020,Tesla,X,Tesla|X|Light,1.0,1,1.0,4,train/Egenprodusert/Tesla/daylight/%~n1-434.jpg
Black/Dark gray,Egenprodusert/Tesla/daylight/IMG_1416.jpg,Light,Y 2020–2024,internal,2020–2024,Tesla,Y 2020–2024,Tesla|Y 2020–2024|Light,1.0,1,1.0,5,train/Egenprodusert/Tesla/daylight/IMG_1416.jpg
Black/Dark gray,Egenprodusert/Tesla/low-light/IMG_1559.jpg,Medium,Y 2025-nå,internal,2025-nå,Tesla,Y 2025-nå,Tesla|Y 2025-nå|Medium,1.0,1,1.0,6,train/Egenprodusert/Tesla/low-light/IMG_1559.jpg
Black/Dark gray,Eksternt/Tesla/daylight/Kaggle/Y/images - 2023-08-30T082143.431.jpg,Light,Y 2020–2024,external,2020–2024,Tesla,Y 2020–2024,Tesla|Y 2020–2024|Light,1.0,1,1.0,5,train/Eksternt/Tesla/daylight/Kaggle/Y/images - 2023-08-30T082143.jpg
Black/Dark gray,Egenprodusert/non-tesla/dark/IMG_2018.jpg,Dark,Other car,internal,,Other,,Other|NA|Dark,0.0,0,1.0,0,train/Egenprodusert/non-tesla/dark/IMG_2018.jpg
Light gray/Silver,Eksternt/non-tesla/daylight/1670_00821.jpg,Light,Other car,external,,Other,,Other|NA|Light,0.0,0,1.0,0,train/Eksternt/non-tesla/daylight/1670_00821.jpg
White,Egenprodusert/Tesla/dark/IMG_3844.jpg,Dark,Y 2020–2024,internal,2020–2024,Tesla,Y 2020–2024,Tesla|Y 2020–2024|Dark,1.0,1,1.0,5,train/Egenprodusert/Tesla/dark/IMG_3844.jpg
Light gray/Silver,Eksternt/non-tesla/daylight/2084_01199.jpg,Light,Other car,external,,Other,,Other|NA|Light,0.0,0,1.0,0,train/Eksternt/non-tesla/daylight/2084_01199.jpg
White,Egenprodusert/Tesla/low-light/%~n1-21.jpg,Medium,Y 2020–2024,internal,2020–2024,Tesla,Y 2020–2024,Tesla|Y 2020–2024|Medium,1.0,1,1.0,5,train/Egenprodusert/Tesla/low-light/%~n1-21.jpg
White,Egenprodusert/non-tesla/daylight/%~n1-483.jpg,Light,Other car,internal,,Other,,Other|NA|Light,0.0,0,1.0,0,train/Egenprodusert/non-tesla/daylight/%~n1-483.jpg
Red,Egenprodusert/Tesla/dark/%~n1-129.jpg,Dark,Y 2025-nå,internal,2025-nå,Tesla,Y 2025-nå,Tesla|Y 2025-nå|Dark,1.0,1,1.0,6,train/Egenprodusert/Tesla/dark/%~n1-129.jpg
White,Egenprodusert/non-tesla/low-light/IMG_2016.jpg,Medium,Other car,internal,,Other,,Other|NA|Medium,0.0,0,1.0,0,train/Egenprodusert/non-tesla/low-light/IMG_2016.jpg
White,Egenprodusert/Tesla/low-light/%~n1-31.jpg,Medium,Y 2020–2024,internal,2020–2024,Tesla,Y 2020–2024,Tesla|Y 2020–2024|Medium,1.0,1,1.0,5,train/Egenprodusert/Tesla/low-light/%~n1-31.jpg
Light gray/Silver,Egenprodusert/Tesla/low-light/IMG_1381.jpg,Medium,Y 2020–2024,internal,2020–2024,Tesla,Y 2020–2024,Tesla|Y 2020–2024|Medium,1.0,1,1.0,5,train/Egenprodusert/Tesla/low-light/IMG_1381.jpg
Black/Dark gray,Egenprodusert/non-tesla/low-light/20260303_122759030_iOS.jpg,Medium,Other car,internal,,Other,,Other|NA|Medium,0.0,0,1.0,0,train/Egenprodusert/non-tesla/low-light/20260303_122759030_iOS.jpg
White,Eksternt/Tesla/daylight/Kaggle/X/images - 2023-08-30T070124.601.jpg,Light,X,external,2016–2020,Tesla,X,Tesla|X|Light,1.0,1,1.0,4,train/Eksternt/Tesla/daylight/Kaggle/X/images - 2023-08-30T070124.jpg
White,Egenprodusert/non-tesla/low-light/IMG_2165.jpg,Medium,Other car,internal,,Other,,Other|NA|Medium,0.0,0,1.0,0,train/Egenprodusert/non-tesla/low-light/IMG_2165.jpg
Light gray/Silver,Eksternt/non-tesla/daylight/1944_00661.jpg,Light,Other car,external,,Other,,Other|NA|Light,0.0,0,1.0,0,train/Eksternt/non-tesla/daylight/1944_00661.jpg
Black/Dark gray,Eksternt/non-tesla/daylight/1260_07519.jpg,Light,Other car,external,,Other,,Other|NA|Light,0.0,0,1.0,0,train/Eksternt/non-tesla/daylight/1260_07519.jpg
White,Egenprodusert/Tesla/low-light/%~n1-301.jpg,Medium,3 2017–2023,internal,2017–2023,Tesla,3 2017–2023,Tesla|3 2017–2023|Medium,1.0,1,1.0,0,train/Egenprodusert/Tesla/low-light/%~n1-301.jpg
White,Eksternt/Tesla/daylight/Kaggle/Y/t5.jpg,Light,Y 2020–2024,external,2020–2024,Tesla,Y 2020–2024,Tesla|Y 2020–2024|Light,1.0,1,1.0,5,train/Eksternt/Tesla/daylight/Kaggle/Y/t5.jpg
Black/Dark gray,Eksternt/non-tesla/daylight/0359_03375.jpg,Light,Other car,external,,Other,,Other|NA|Light,0.0,0,1.0,0,train/Eksternt/non-tesla/daylight/0359_03375.jpg
White,Egenprodusert/Tesla/daylight/%~n1-433.jpg,Light,X,internal,2016–2020,Tesla,X,Tesla|X|Light,1.0,1,1.0,4,train/Egenprodusert/Tesla/daylight/%~n1-433.jpg
Light gray/Silver,Egenprodusert/non-tesla/dark/20260303_182446802_iOS.jpg,Dark,Other car,internal,,Other,,Other|NA|Dark,0.0,0,1.0,0,train/Egenprodusert/non-tesla/dark/20260303_182446802_iOS.jpg
White,Egenprodusert/non-tesla/low-light/IMG_4735.jpg,Medium,Other car,internal,,Other,,Other|NA|Medium,0.0,0,1.0,0,train/Egenprodusert/non-tesla/low-light/IMG_4735.jpg
Green,Eksternt/non-tesla/daylight/0866_05858.jpg,Light,Other car,external,,Other,,Other|NA|Light,0.0,0,1.0,0,train/Eksternt/non-tesla/daylight/0866_05858.jpg
White,Eksternt/Tesla/daylight/Kaggle/Y/2023-Tesla-Model-Y-12.jpg,Light,Y 2020–2024,external,2020–2024,Tesla,Y 2020–2024,Tesla|Y 2020–2024|Light,1.0,1,1.0,5,train/Eksternt/Tesla/daylight/Kaggle/Y/2023-Tesla-Model-Y-12.jpg
